,energy1,correlation1,dissimilarity1,homogeneity1,contrast1,energy2,correlation2,dissimilarity2,homogeneity2,contrast2,energy3,correlation3,dissimilarity3,homogeneity3,contrast3,energy4,correlation4,dissimilarity4,homogeneity4,contrast4
0,0.22107858251076792,0.9129387335539858,14.985897435897435,0.422008075276886,1387.5525641025642,0.1785548880996555,0.6147565928055977,40.07972972972973,0.2979135988709955,6011.167567567569,0.3665804822954981,1.0000000000000002,0.0,1.0,0.0,0.3665804822954981,1.0000000000000002,0.0,1.0,0.0
0,0.05765668415838169,0.9123421278894503,10.065384615384614,0.2136776133434064,360.6807692307693,0.051262369563217995,0.7025780024736502,17.497972972972974,0.159964497524562,1234.6925675675677,0.16668880061359853,1.0,0.0,1.0,0.0,0.16668880061359853,1.0,0.0,1.0,0.0
0,0.06491156174462476,0.9537623485745946,7.790384615384616,0.22635376250688116,126.51474358974359,0.05079715170057433,0.7978251684364418,17.177702702702703,0.11273715614597518,560.0885135135137,0.17527879577975197,0.9999999999999998,0.0,1.0,0.0,0.17527879577975197,0.9999999999999998,0.0,1.0,0.0
0,0.19955777868789154,0.9190876204212421,13.082051282051284,0.43877377070073087,1227.569230769231,0.16949092341203706,0.6346402543772925,35.90067567567568,0.33644728045338956,5332.375000000002,0.34556792024144833,0.9999999999999999,0.0,1.0,0.0,0.34556792024144833,0.9999999999999999,0.0,1.0,0.0
0,0.07306567614756414,0.912437610298032,6.1775641025641015,0.25883607026101835,89.06987179487179,0.06560668158885598,0.8530625651484988,8.264864864864865,0.18646746318462956,150.59594594594594,0.18782887823761285,0.9999999999999999,0.0,1.0000000000000002,0.0,0.18782887823761285,0.9999999999999999,0.0,1.0000000000000002,0.0
0,0.22515609312694462,0.9188832666843894,14.766025641025642,0.4478434226469607,1385.1352564102565,0.18382352511494,0.6560250335441284,37.874324324324334,0.34965129633934444,5741.7891891891895,0.3634083447033103,1.0,0.0,1.0,0.0,0.3634083447033103,1.0,0.0,1.0,0.0
0,0.11164524802681526,0.9979331150970469,3.1743589743589746,0.41427688454390177,24.887179487179484,0.10475370257450536,0.9965161743827727,4.025675675675676,0.3711912398048846,42.013513513513516,0.2049485453717591,1.0,0.0,1.0,0.0,0.2049485453717591,1.0,0.0,1.0,0.0
0,0.056577549137477506,0.892446716369629,13.062820512820515,0.24614611639826292,591.5205128205129,0.049872005641205225,0.615538613625677,24.133783783783787,0.1704201934570168,2145.387837837838,0.1507559078444357,1.0,0.0,0.9999999999999999,0.0,0.1507559078444357,1.0,0.0,0.9999999999999999,0.0
