,energy1,correlation1,dissimilarity1,homogeneity1,contrast1,energy2,correlation2,dissimilarity2,homogeneity2,contrast2,energy3,correlation3,dissimilarity3,homogeneity3,contrast3,energy4,correlation4,dissimilarity4,homogeneity4,contrast4
0,0.06380154570608482,0.4603442817649117,24.108979591836736,0.17105370198765527,2025.797142857143,0.04818103780329587,-0.06960399640185555,36.56170212765958,0.09734515916665172,3834.532765957447,0.2087218244458399,1.0,0.0,1.0,0.0,0.2087218244458399,1.0,0.0,1.0,0.0
0,0.028844179173966946,0.2633243155375989,43.87877551020408,0.034137094673694066,3032.0240816326527,0.027981756974933783,0.009145183018324446,50.98893617021276,0.03524142097033454,4083.9523404255315,0.13922068811782248,1.0000000000000002,0.0,1.0,0.0,0.13922068811782248,1.0000000000000002,0.0,1.0,0.0
0,0.07416001924764108,0.9772216707459813,7.084897959183673,0.22989844122157538,103.3730612244898,0.059877647997745906,0.8845319553157392,15.794468085106383,0.14568978481196143,508.8327659574468,0.17253869131299215,0.9999999999999998,0.0,0.9999999999999999,0.0,0.17253869131299215,0.9999999999999998,0.0,0.9999999999999999,0.0
0,0.02809515573771922,0.32091760032846856,38.549795918367344,0.04056587403922828,2344.062448979592,0.028354606381204565,-0.053852392489725946,47.98978723404255,0.032122810134423474,3571.72,0.13921034444322017,1.0,0.0,1.0,0.0,0.13921034444322017,1.0,0.0,1.0,0.0
0,0.23023447476307585,0.9226836370160815,14.636734693877552,0.4513203108207036,1306.8873469387756,0.1779893741010758,0.6653110275127242,38.21787234042553,0.3435820330189878,5739.786382978723,0.35520720713408954,1.0,0.0,1.0,0.0,0.35520720713408954,1.0,0.0,1.0,0.0
0,0.026938775510204082,0.22141526775477186,45.963265306122445,0.03162986188993146,3352.765714285714,0.026656101724878,-0.08843821740491786,55.17106382978723,0.023038327957414097,4673.257872340426,0.13277469638451447,1.0,0.0,1.0,0.0,0.13277469638451447,1.0,0.0,1.0,0.0
0,0.22375538497029962,0.9041149213991067,14.208979591836735,0.44117774267832616,1422.8244897959185,0.1785754199903141,0.6354647925280431,36.23744680851064,0.3308591828530844,5467.039148936171,0.36699427788454686,1.0,0.0,1.0,0.0,0.36699427788454686,1.0,0.0,1.0,0.0
0,0.11674753746955933,0.9820890037881866,5.322448979591837,0.4049670961108317,199.18122448979594,0.11575406720388592,0.9393518814653871,9.285957446808512,0.3561134674195152,673.8553191489362,0.207232429894551,1.0,0.0,0.9999999999999999,0.0,0.207232429894551,1.0,0.0,0.9999999999999999,0.0
0,0.0861872277896739,0.976328452044941,7.442857142857143,0.2540025644095465,120.72530612244897,0.07260028421116459,0.8680641934528737,17.348085106382978,0.17177530124762938,666.5727659574467,0.19534257088509918,1.0000000000000002,0.0,1.0,0.0,0.19534257088509918,1.0000000000000002,0.0,1.0,0.0
0,0.07894346059583074,0.43702029620561067,21.746938775510202,0.19605691275927808,1784.7387755102045,0.05286880847828886,-0.03385779869115803,33.59276595744681,0.09884320438346689,3379.614893617021,0.22910469222606505,1.0,0.0,1.0,0.0,0.22910469222606505,1.0,0.0,1.0,0.0
0,0.09751771269815149,0.9982640787959541,2.9216326530612244,0.44056820957962506,21.47591836734694,0.0924433194748403,0.9971256995149461,3.765531914893617,0.39655448355589074,35.51872340425532,0.18478354905131575,0.9999999999999999,0.0,0.9999999999999999,0.0,0.18478354905131575,0.9999999999999999,0.0,0.9999999999999999,0.0
0,0.14677428434710896,0.9817893596077166,5.761632653061223,0.43958756626264495,237.70693877551022,0.13948751832411713,0.9428493713620831,9.987659574468085,0.3661773412933884,749.676170212766,0.23709643607612493,1.0,0.0,1.0,0.0,0.23709643607612493,1.0,0.0,1.0,0.0
0,0.07665866837417208,0.9761748903077273,7.553877551020408,0.23259147782511216,121.88938775510204,0.06504934227751953,0.8703563295162653,17.395744680851063,0.1527520279018623,667.4144680851064,0.19108699589454012,1.0000000000000002,0.0,1.0,0.0,0.19108699589454012,1.0000000000000002,0.0,1.0,0.0
0,0.08805927351399025,0.507082447815408,24.45061224489796,0.19486337637719703,2043.7232653061221,0.05239402203105152,-0.029629033134339386,40.58468085106383,0.08542605412969281,4407.4800000000005,0.23680135134749547,1.0,0.0,0.9999999999999999,0.0,0.23680135134749547,1.0,0.0,0.9999999999999999,0.0
0,0.09428659775184643,0.9985340655430478,2.8693877551020406,0.4461911039881536,19.192653061224487,0.08937183326562397,0.9977009168204631,3.714042553191489,0.37529330065091177,30.09446808510638,0.176353281795378,1.0000000000000002,0.0,1.0,0.0,0.176353281795378,1.0000000000000002,0.0,1.0,0.0
0,0.07609152953059695,0.48576359352977994,20.747346938775515,0.20206143663841122,1583.984081632653,0.052518293176311535,-0.029957681170226246,33.62255319148937,0.10104537236076687,3274.705106382978,0.21871259680228755,0.9999999999999999,0.0,1.0,0.0,0.21871259680228755,0.9999999999999999,0.0,1.0,0.0
0,0.04372112601068065,0.7920306021836104,15.787755102040817,0.16639162015196274,736.9795918367347,0.03898206805310225,0.35867300084179154,27.09617021276596,0.11332657462229812,2209.1965957446814,0.1527780088887141,1.0000000000000002,0.0,1.0,0.0,0.1527780088887141,1.0000000000000002,0.0,1.0,0.0
0,0.06570541200069259,0.9767143283940539,7.678367346938776,0.21942090735281303,116.35265306122449,0.05139255890603146,0.8837020128144707,17.388510638297873,0.13376316792694365,579.751914893617,0.15837171464627134,1.0000000000000002,0.0,1.0,0.0,0.15837171464627134,1.0000000000000002,0.0,1.0,0.0
