,energy1,correlation1,dissimilarity1,homogeneity1,contrast1,energy2,correlation2,dissimilarity2,homogeneity2,contrast2,energy3,correlation3,dissimilarity3,homogeneity3,contrast3,energy4,correlation4,dissimilarity4,homogeneity4,contrast4,energy5,correlation5,dissimilarity5,homogeneity5,contrast5,energy6,correlation6,dissimilarity6,homogeneity6,contrast6,energy7,correlation7,dissimilarity7,homogeneity7,contrast7,energy8,correlation8,dissimilarity8,homogeneity8,contrast8
0,0.9647822166027692,0.8323385205244218,2.5335221613545813,0.9660835192433184,434.0811752988048,0.9668924294964986,0.9077563079426708,1.5315890631781262,0.9685221369820244,237.8895777791556,0.9647666286353898,0.8343506275486399,2.4836279880478087,0.9663738171942264,428.8717629482071,0.9668614202564318,0.9052945382838394,1.5737801475602953,0.9687304984710605,244.23829747659497,0.9647822166027692,0.8323385205244218,1.5737801475602953,0.9687304984710605,244.23829747659497,0.9668924294964986,0.9077563079426708,1.5315890631781266,0.9685221369820246,237.8895777791556,0.9647666286353896,0.8343506275486399,2.4836279880478087,0.9663738171942264,428.87176294820716,0.966861420256432,0.9052945382838394,1.5737801475602955,0.9687304984710604,244.23829747659497
0,0.9731548922399752,0.8148043690074377,2.26730577689243,0.9745213584317977,422.04799551792826,0.9749681232758656,0.8980507935761716,1.3320416640833281,0.9776770106510619,231.42042284084567,0.9732795048884652,0.8212084678584006,2.1958727589641436,0.9752607377358803,407.4534985059761,0.9748905478873101,0.8967480704262356,1.3629487258974518,0.9773636742173601,234.37754975509952,0.9731548922399753,0.8148043690074378,1.3629487258974518,0.9773636742173601,234.37754975509952,0.9749681232758656,0.8980507935761716,1.3320416640833281,0.977677010651062,231.42042284084567,0.9732795048884652,0.8212084678584006,2.1958727589641436,0.9752607377358804,407.4534985059761,0.9748905478873101,0.8967480704262356,1.362948725897452,0.9773636742173601,234.3775497550995
